SUBSCRIBER_ID,TENURE,MONTHLY_CHARGES,TOTAL_CHARGES,CONTRACT_TYPE,PAYMENT_METHOD,WAIVER_ACTIVE,SUPPORT_CALLS,CHURN
6048395,36,9685.73,348686.28,Prepaid,Bank Transfer,No,29,0
6096172,75,4075.38,305653.5,Postpaid,Cash,Yes,6,1
6027481,60,13050.89,783053.4,Prepaid,Credit Card,Yes,48,0
6091357,22,5415.62,119143.64,Postpaid,Cheque,No,16,0
6054829,117,14525.77,1699515.09,Postpaid,Credit Card,Yes,NULL,1
6017634,43,1895.43,81503.49,Postpaid,Cash,No,37,0
6089152,89,11925.84,1061399.76,Postpaid,Bank Transfer,Yes,12,0
6043708,54,7635.29,412305.66,Prepaid,Credit Card,NULL,26,1
6072519,14,10650.58,149108.12,Prepaid,Cash,Yes,45,0
6008465,106,2755.91,292126.46,Prepaid,Credit Card,No,8,1
6031947,31,13625.47,422389.57,Postpaid,Cheque,Yes,30,0
6097214,78,6250.36,487528.08,Postpaid,Credit Card,Yes,19,0
6023159,50,14750.92,737546,Postpaid,Cash,No,41,1
6058741,8,3495.68,27965.44,Prepaid,Bank Transfer,NULL,3,0
6014286,95,8245.73,783344.35,Postpaid,Credit Card,Yes,22,1
6085627,67,11875.39,795651.13,Prepaid,Credit Card,No,47,0
6049135,23,4685.24,107760.52,Prepaid,Cash,Yes,NULL,0
6076842,114,15475.81,1764242.34,Prepaid,Cheque,Yes,34,1
6005318,39,5925.67,231101.13,Postpaid,Credit Card,No,14,0
6038476,81,9325.48,755363.88,Prepaid,Bank Transfer,Yes,50,0
6061205,56,3815.96,213693.76,Postpaid,Cash,No,7,1
6094583,18,12825.63,230861.34,Postpaid,Credit Card,NULL,28,0
6029746,103,7050.28,726178.84,Prepaid,Credit Card,Yes,39,1
6053178,47,10175.74,478259.78,Prepaid,Cheque,Yes,11,0
6018954,74,2455.89,181735.86,Prepaid,Cash,No,25,0
6081432,29,14350.52,416165.08,Prepaid,Bank Transfer,Yes,46,1
6046827,119,6650.37,791394.03,Postpaid,Credit Card,No,2,0
6075309,44,11075.86,487337.84,Postpaid,Cash,Yes,NULL,1
6064913,85,4955.42,421210.7,Postpaid,Credit Card,NULL,36,0
6098045,12,13525.69,162308.28,Postpaid,Credit Card,No,15,0
6021368,107,1825.93,195374.51,Postpaid,Bank Transfer,Yes,44,1
6057294,62,7895.64,489529.68,Prepaid,Cheque,Yes,9,0
6013472,26,12450.78,323720.28,Prepaid,Cash,No,23,0
6089546,91,5375.21,489144.11,Prepaid,Credit Card,Yes,48,1
6042185,51,14950.86,762493.86,Postpaid,Credit Card,Yes,5,0
6078134,5,3125.47,15627.35,Postpaid,Cash,No,31,0
6009457,116,9975.39,1157145.24,Prepaid,Bank Transfer,NULL,17,0
6035821,37,6845.72,253291.64,Postpaid,Cheque,Yes,40,1
6063749,69,11550.24,796966.56,Prepaid,Credit Card,No,12,0
6092618,58,4525.83,262498.14,Postpaid,Cash,Yes,NULL,1
6027584,21,13200.57,277211.97,Postpaid,Credit Card,Yes,29,0
6051836,99,2675.96,264920.04,Prepaid,Bank Transfer,No,6,0
6019725,46,14575.31,670464.26,Prepaid,Credit Card,Yes,42,1
6084071,83,6185.42,513389.86,Postpaid,Cash,NULL,18,0
6045368,16,8765.89,140254.24,Prepaid,Cheque,No,27,1
6071453,110,3925.64,431820.4,Prepaid,Credit Card,Yes,49,0
6006832,53,12175.76,645315.28,Prepaid,Credit Card,Yes,10,0
6038149,10,7580.38,75803.8,Prepaid,Bank Transfer,No,33,1
6069251,92,10450.91,961483.72,Prepaid,Cash,Yes,4,0
6095734,64,NULL,#VALUE!,Prepaid,Credit Card,No,45,0
6024817,27,13850.63,373967.01,Prepaid,Cheque,NULL,13,1
6056942,118,2850.74,336387.32,Prepaid,Credit Card,Yes,NULL,0
6012508,40,15075.28,603011.2,Postpaid,Cash,Yes,20,1
6087365,76,6275.96,476972.96,Postpaid,Bank Transfer,No,43,0
6048793,55,11675.49,642151.95,Prepaid,Credit Card,Yes,8,0
6073624,13,4195.82,54545.66,Postpaid,Cash,No,NULL,1
6005189,105,13475.37,1414913.85,Prepaid,Credit Card,Yes,31,0
6031765,32,6950.64,222420.48,Postpaid,Cheque,NULL,14,1
6068472,88,9750.29,858025.52,Prepaid,Bank Transfer,No,47,0
6091326,61,3375.83,205925.63,Prepaid,Credit Card,Yes,5,0
6029435,19,12850.56,244160.64,Prepaid,Cash,Yes,26,1
6054218,97,5825.47,565070.59,Prepaid,Credit Card,No,39,0
6016874,50,14275.91,713795.5,Postpaid,Credit Card,Yes,11,0
6082951,83,2175.62,180576.46,Prepaid,Cash,Yes,50,1
6047602,18,8050.38,144906.84,Prepaid,Bank Transfer,No,2,0
6079348,96,12475.84,1197680.64,Prepaid,Cheque,NULL,34,1
6001527,45,4630.59,208376.55,Postpaid,Credit Card,Yes,17,0
6035489,72,13725.76,988254.72,Postpaid,Cash,No,NULL,0
6067103,11,7195.42,79149.62,Prepaid,Credit Card,Yes,28,1
6098254,114,15375.68,1752827.52,Postpaid,Bank Transfer,Yes,45,0
6023671,37,3685.27,136354.99,Postpaid,Credit Card,No,7,1
6059186,68,10975.93,746363.24,Prepaid,Cheque,Yes,22,0
6014739,54,6240.51,336987.54,Postpaid,Cash,NULL,36,0
6086405,25,14625.84,365646,Postpaid,Credit Card,No,13,1
6042857,101,2910.76,293986.76,Prepaid,Credit Card,Yes,49,0
6075913,42,9145.38,384105.96,Prepaid,Bank Transfer,Yes,4,0
6007398,79,5565.92,439707.68,Prepaid,Cash,No,30,1
6032146,6,13275.48,79652.88,Prepaid,Cheque,Yes,16,0
6068537,117,7860.34,919659.78,Postpaid,Credit Card,No,41,1
6094701,33,11825.79,390251.07,Prepaid,Cash,NULL,9,0
6021849,88,2395.61,210813.68,Postpaid,Credit Card,Yes,NULL,0
6053762,51,15050.73,767587.23,Postpaid,Credit Card,Yes,25,1
6018243,14,6475.29,90654.06,Postpaid,Bank Transfer,No,38,0
6089517,109,10375.86,1130968.74,Prepaid,Cash,Yes,12,1
6046138,63,4825.47,304004.61,Postpaid,Cheque,No,46,0
6004971,27,13975.92,377349.84,Postpaid,Credit Card,Yes,3,0
6037692,95,3120.68,296464.6,Postpaid,Cash,NULL,33,1
6061308,40,8575.39,343015.6,Postpaid,Credit Card,No,18,0
6095826,76,12525.74,951956.24,Prepaid,Bank Transfer,Yes,27,0
6027354,58,5745.83,333258.14,Prepaid,Credit Card,Yes,44,1
6058401,9,14775.26,132977.34,Prepaid,Cash,No,6,0
6012957,120,6955.91,834709.2,Postpaid,Cheque,Yes,50,1
6084629,31,9635.42,298698.02,Prepaid,Credit Card,Yes,NULL,0
6041783,84,3485.67,292796.28,Postpaid,Credit Card,No,21,0
6079156,47,12975.38,609842.86,Prepaid,Bank Transfer,NULL,35,1
6008234,15,5285.94,79289.1,Prepaid,Cash,Yes,10,0
6035471,103,14150.61,1457512.83,Postpaid,Credit Card,No,48,1
6066948,66,2745.86,181226.76,Postpaid,Cheque,Yes,15,0
6029518,22,11275.49,248060.78,Postpaid,Credit Card,Yes,29,0
6052684,91,7350.92,668933.72,Prepaid,Cash,No,1,1
6017369,53,15425.37,817544.61,Prepaid,Bank Transfer,Yes,40,0
6081052,7,3965.73,27760.11,Prepaid,Credit Card,NULL,23,0
6048571,112,10250.58,1148064.96,Prepaid,Cash,No,37,1
6074306,36,6175.46,222316.56,Postpaid,Credit Card,Yes,8,0
6002895,70,13675.89,957312.3,Prepaid,Cheque,Yes,NULL,1
6039784,49,2855.21,139905.29,Prepaid,Credit Card,No,32,0
6065127,19,11975.64,227537.16,Prepaid,Cash,Yes,14,0
6096431,98,5425.83,531731.34,Prepaid,Bank Transfer,No,45,1
6024175,61,14825.96,904383.56,Prepaid,Credit Card,NULL,5,0
6057819,28,8275.31,231708.68,Postpaid,Credit Card,Yes,26,1
6013548,115,9650.72,1109832.8,Prepaid,Cash,Yes,19,0
6089263,44,4385.69,192970.36,Prepaid,Cheque,No,49,0
6045912,82,13175.47,1080388.54,Postpaid,Credit Card,Yes,11,1
6071638,12,7085.92,85031.04,Prepaid,Bank Transfer,No,34,0
6007456,105,11525.38,1210164.9,Postpaid,Cash,Yes,2,0
6032869,57,2565.84,146252.88,Prepaid,Credit Card,NULL,NULL,1
6068714,34,14375.29,488759.86,Prepaid,Credit Card,No,43,0
6095203,89,5935.67,528274.63,Prepaid,Cheque,Yes,17,1
6021387,24,12675.81,304219.44,Postpaid,Cash,Yes,28,0
6059432,116,3715.46,430993.36,Postpaid,Bank Transfer,No,39,0
6016745,41,10825.93,443863.13,Postpaid,Credit Card,Yes,7,1
6083517,73,6840.25,499338.25,Prepaid,Cash,Yes,24,0
6042098,55,15275.64,840160.2,Prepaid,Credit Card,No,46,1
6078246,17,3195.87,54329.79,Prepaid,Credit Card,NULL,13,0
6005183,100,9250.42,925042,Postpaid,Bank Transfer,Yes,31,0
6037415,64,5560.73,355886.72,Postpaid,Cheque,No,18,1
6062948,8,13725.18,109801.44,Postpaid,Cash,Yes,50,0
6098572,110,7825.96,860855.6,Postpaid,Credit Card,Yes,4,0
6029651,39,12075.34,470938.26,Prepaid,Credit Card,No,NULL,1
6051374,86,2145.89,184546.54,Prepaid,Cash,Yes,36,0
6018926,52,14925.57,776129.64,Postpaid,Bank Transfer,NULL,9,1
6084735,21,6325.41,132833.61,Prepaid,Cheque,No,22,0
6046809,118,10575.86,1247951.48,Postpaid,Credit Card,Yes,41,0
6072514,30,4575.29,137258.7,Prepaid,Cash,Yes,15,1
6003748,77,13375.74,1029931.98,Prepaid,Credit Card,No,33,0
6039152,59,2785.63,164352.17,Prepaid,Bank Transfer,Yes,6,1
6067281,13,11625.48,151131.24,Prepaid,Credit Card,No,47,0
6025847,93,6975.92,648760.56,Postpaid,Cash,NULL,12,0
6053196,46,14525.36,668166.56,Prepaid,Cheque,Yes,29,1
6012478,80,3850.71,308056.8,Prepaid,Credit Card,Yes,0,0
6089645,26,8745.59,227385.34,Postpaid,Credit Card,No,NULL,0
6045321,107,12350.83,1321538.81,Prepaid,Bank Transfer,Yes,44,1
6076893,62,5345.26,331406.12,Postpaid,Cash,No,16,0
6008157,4,15125.94,60503.76,Postpaid,Credit Card,Yes,25,1
6034602,99,6725.48,665822.52,Postpaid,Cheque,NULL,38,0
6069715,35,9860.37,345112.95,Prepaid,Credit Card,No,10,0
6092384,71,3425.82,243233.22,Postpaid,Cash,Yes,49,1
6027149,56,12875.69,721038.64,Postpaid,Bank Transfer,Yes,3,0
6054863,16,5795.41,92726.56,Prepaid,Credit Card,No,35,1
6019572,113,14075.86,1590572.18,Postpaid,Cash,Yes,20,0
6081307,48,2265.73,108755.04,Prepaid,Credit Card,Yes,42,0
6048916,85,11325.49,962666.65,Postpaid,Cheque,No,8,1
6075428,20,7650.62,153012.4,Prepaid,Cash,NULL,NULL,0
6003615,102,15325.78,1563229.56,Prepaid,Credit Card,Yes,27,0
6038247,67,4185.37,280419.79,Prepaid,Bank Transfer,No,13,1
6064195,10,10125.94,101259.4,Prepaid,Credit Card,Yes,46,0
6096738,94,6485.26,609614.44,Prepaid,Cash,No,5,1
6021854,43,13925.71,598805.53,Prepaid,Cheque,Yes,31,0
6057921,78,2975.63,232099.14,Prepaid,Credit Card,Yes,17,0
6016438,60,11775.84,706550.4,Postpaid,Credit Card,NULL,40,1
6085476,5,5525.49,27627.45,Prepaid,Cash,No,11,0
6042709,119,14675.92,1746434.48,Postpaid,Bank Transfer,Yes,24,1
6079354,32,3825.68,122421.76,Prepaid,Credit Card,Yes,50,0
6007186,74,8235.47,609424.78,Prepaid,Cash,No,2,0
6031529,50,12625.39,631269.5,Prepaid,Credit Card,Yes,NULL,1
6068407,18,4750.86,85515.48,Prepaid,Cheque,NULL,37,0
6094815,108,13575.24,1466125.92,Prepaid,Bank Transfer,No,14,0
6029763,65,6925.83,450178.95,Postpaid,Credit Card,Yes,28,1
6052148,29,14975.57,434291.53,Prepaid,Cash,Yes,45,0
6013857,90,2615.91,235431.9,Prepaid,Credit Card,No,6,1
6045738,54,10925.36,589969.44,Prepaid,Credit Card,Yes,33,0
6071265,11,6375.72,70132.92,Prepaid,Cash,Yes,19,0
6008429,97,14175.49,1375022.53,Postpaid,Bank Transfer,No,48,1
6062513,41,3595.68,147422.88,Postpaid,Cheque,NULL,9,0
6097548,83,11850.93,983627.19,Prepaid,Credit Card,Yes,26,1
6024381,23,7245.26,166640.98,Prepaid,Cash,No,41,0
6059637,111,1575.84,174918.24,Postpaid,Credit Card,Yes,NULL,0
6015204,58,13025.61,755485.38,Prepaid,Bank Transfer,Yes,15,1
6083179,36,4875.39,175514.04,Prepaid,Credit Card,No,34,0
6041852,69,9650.28,665869.32,Prepaid,Cash,Yes,7,0
6078701,15,5845.76,87686.4,Postpaid,Cheque,NULL,23,1
6002964,104,15225.93,1583496.72,Postpaid,Credit Card,No,47,0
6035418,47,3165.47,148777.09,Postpaid,Credit Card,Yes,12,1
6067895,81,11475.82,929541.42,Postpaid,Bank Transfer,Yes,39,0
6091237,25,6725.35,168133.75,Prepaid,Cash,No,4,0
6028543,117,14425.69,1687805.73,Postpaid,Credit Card,Yes,30,1
6054702,52,2395.48,124564.96,Prepaid,Cheque,No,18,0
6019385,14,8575.94,120063.16,Postpaid,Credit Card,NULL,50,1
6086421,92,12575.61,1156956.12,Postpaid,Cash,Yes,NULL,0
6047095,63,5465.27,344312.01,Postpaid,Bank Transfer,Yes,43,0
6005871,8,13775.83,110206.64,Postpaid,Credit Card,No,10,1
6032149,106,7925.46,840098.76,Prepaid,Cash,Yes,25,0
6069758,39,10350.78,403680.42,Postpaid,Credit Card,No,36,0
6094316,75,4215.92,316194,Postpaid,Cheque,Yes,16,1
6027615,56,14925.37,835820.72,Prepaid,Credit Card,NULL,49,0
6051839,21,6185.69,129899.49,Postpaid,Cash,No,1,1
6014267,114,12825.41,1462096.74,Postpaid,Bank Transfer,Yes,32,0
6089531,44,2745.86,120817.84,Prepaid,Credit Card,Yes,14,0
6048672,87,9350.52,813495.24,Postpaid,Credit Card,No,44,1
6075496,30,7035.94,211078.2,Postpaid,Cash,Yes,8,0
6001385,99,14625.73,1447947.27,Postpaid,Cheque,Yes,NULL,1
6063159,61,3525.68,215066.48,Prepaid,Credit Card,No,21,0
6096247,17,11875.49,201883.33,Postpaid,Bank Transfer,NULL,38,0
6029453,120,5715.82,685898.4,Prepaid,Cash,Yes,13,1
6057182,34,13325.96,453082.64,Postpaid,Credit Card,No,27,0
6013579,72,2465.37,177506.64,Postpaid,Credit Card,Yes,46,0
6082746,53,10275.81,544617.93,Prepaid,Cheque,Yes,5,1
6045918,10,6455.42,64554.2,Prepaid,Cash,No,35,0
6078025,103,15025.69,1547646.07,Postpaid,Bank Transfer,Yes,17,1
6007631,48,3895.74,186995.52,Prepaid,Credit Card,NULL,40,0
6035492,79,11250.36,888778.44,Prepaid,Cash,No,2,0
6061847,26,5285.93,137434.18,Prepaid,Credit Card,Yes,29,1
6098724,116,13975.48,1621155.68,Prepaid,Credit Card,Yes,11,0
6023165,57,2875.62,163910.34,Prepaid,Bank Transfer,No,NULL,1
6059478,19,12475.79,237040.01,Postpaid,Cheque,Yes,48,0
6016852,95,7365.21,699694.95,Postpaid,Cash,No,15,0
6084307,42,15425.86,647886.12,Prepaid,Credit Card,NULL,33,1
6041289,68,7250.84,493057.12,Prepaid,Credit Card,Yes,6,0
6076715,13,13425.61,174532.93,Prepaid,Cash,Yes,24,0
6005943,109,2985.47,325416.23,Postpaid,Bank Transfer,No,42,1
6039761,64,11675.92,747258.88,Prepaid,Cheque,Yes,9,0
6068529,31,5425.38,168186.78,Postpaid,Credit Card,No,31,1
6092473,84,14825.73,1245361.32,Prepaid,Cash,Yes,19,0
6027351,50,3925.86,196293,Postpaid,Credit Card,NULL,50,0
6019436,7,9750.41,68252.87,Postpaid,Bank Transfer,No,3,1
6085642,112,6325.79,708488.48,Postpaid,Credit Card,Yes,NULL,0
6047108,37,12575.26,465284.62,Postpaid,Cash,Yes,37,0
6071359,73,2185.94,159573.62,Prepaid,Cheque,No,12,0
6008276,55,10975.63,603659.65,Postpaid,Credit Card,Yes,45,1
6034185,16,4875.21,78003.36,Prepaid,Credit Card,Yes,7,0
6067934,101,15350.82,1550432.82,Prepaid,Bank Transfer,No,26,1
6095812,46,7425.39,341567.94,Postpaid,Cash,NULL,39,0
6021694,88,11825.67,1040658.96,Prepaid,Credit Card,Yes,14,0
6057348,24,3450.91,82821.84,Postpaid,Cheque,Yes,22,1
6012569,118,13775.48,1625506.64,Prepaid,Credit Card,No,47,0
6089473,59,6125.73,361418.07,Postpaid,Cash,Yes,10,0
6043825,12,14250.36,171004.32,Postpaid,Bank Transfer,No,34,1
6075218,93,2565.84,238623.12,Prepaid,Credit Card,NULL,NULL,0
6006137,40,9875.29,395011.6,Prepaid,Cash,Yes,18,1
6097685,76,5575.62,423747.12,Prepaid,Credit Card,No,43,0
6024913,62,12950.76,802947.12,Postpaid,Cheque,Yes,5,0
6053692,18,3785.43,68137.74,Prepaid,Bank Transfer,Yes,30,1
6017845,107,15075.91,1613122.37,Prepaid,Credit Card,No,16,0
6082157,35,6925.28,242384.8,Prepaid,Cash,Yes,49,0
6049563,70,10475.63,733294.1,Prepaid,Credit Card,NULL,8,1
6078304,54,4625.97,249802.38,Prepaid,Credit Card,No,25,0
6003481,9,12150.42,109353.78,Prepaid,Cash,Yes,41,0
6036275,115,7925.68,911453.2,Prepaid,Bank Transfer,Yes,13,1
6069841,43,13625.39,585891.77,Prepaid,Cheque,No,36,0
6091538,82,2875.94,235827.08,Prepaid,Credit Card,Yes,2,1
6028476,28,11525.71,322719.88,Postpaid,Cash,No,NULL,0
6057124,97,5125.36,497159.92,Postpaid,Credit Card,NULL,12,0
6014398,66,14575.82,962004.12,Postpaid,Bank Transfer,Yes,39,1
6085703,14,3975.29,55654.06,Postpaid,Credit Card,Yes,5,0
6042816,104,8875.64,923066.56,Postpaid,Cheque,No,NULL,1
6076945,51,6425.18,327684.18,Postpaid,Cash,Yes,27,0
6009158,20,12775.93,255518.6,Prepaid,Credit Card,No,44,0
6031724,119,1575.46,187479.74,Prepaid,Credit Card,Yes,16,1
6063519,38,11375.82,432281.16,Prepaid,Bank Transfer,NULL,31,0
6094827,74,5725.39,423678.86,Prepaid,Cash,No,8,0
6027689,56,14925.67,835837.52,Postpaid,Cheque,Yes,50,1
6052437,11,3125.84,34384.24,Postpaid,Credit Card,Yes,3,0
6018951,91,9725.41,885012.31,Postpaid,Cash,No,22,1
6086314,63,6925.76,436322.88,Prepaid,Credit Card,Yes,47,0
6045792,27,13450.29,363157.83,Prepaid,Credit Card,Yes,14,0
6071486,110,2475.63,272319.3,Postpaid,Bank Transfer,No,36,1
6007245,45,10675.92,480416.4,Postpaid,Cash,NULL,9,0
6039516,86,4325.47,371990.42,Prepaid,Cheque,Yes,NULL,0
6068173,22,15275.84,336068.48,Prepaid,Credit Card,No,25,1
6092654,98,6175.36,605185.28,Postpaid,Cash,Yes,41,0
6023847,60,11950.71,717042.6,Prepaid,Credit Card,Yes,6,1
6059762,5,3475.92,17379.6,Prepaid,Bank Transfer,No,33,0
6015238,113,13825.48,1562279.24,Prepaid,Credit Card,Yes,18,0
6081409,34,7825.61,266070.74,Prepaid,Cash,NULL,49,1
6048631,77,12625.39,972155.03,Prepaid,Cheque,No,2,0
6077352,49,1925.74,94361.26,Prepaid,Credit Card,Yes,29,1
6004968,15,9250.83,138762.45,Prepaid,Credit Card,Yes,10,0
6032815,105,5575.28,585404.4,Postpaid,Bank Transfer,No,45,0
6065487,41,14375.62,589400.42,Prepaid,Cash,Yes,15,1
6099241,89,2875.91,255955.99,Prepaid,Credit Card,No,NULL,0
6027158,32,10850.47,347215.04,Prepaid,Cheque,NULL,37,0
6051643,117,4725.36,552867.12,Postpaid,Credit Card,Yes,4,1
6018376,53,13175.84,698319.52,Prepaid,Cash,Yes,24,0
6084591,8,6625.29,53002.32,Postpaid,Bank Transfer,No,48,1
6046728,96,15425.73,1480870.08,Prepaid,Credit Card,Yes,13,0
6072135,67,3525.68,236220.56,Prepaid,Cash,No,32,0
6008519,29,9950.41,288561.89,Prepaid,Credit Card,Yes,7,1
6037942,108,5925.76,639982.08,Prepaid,Cheque,NULL,46,0
6061304,44,11775.32,518114.08,Prepaid,Credit Card,No,20,0
6095876,80,8275.94,662075.2,Postpaid,Cash,Yes,35,1
6029483,18,14625.48,263258.64,Prepaid,Bank Transfer,Yes,11,0
6053217,102,2175.39,221889.78,Prepaid,Credit Card,No,NULL,1
6014762,57,10125.84,577172.88,Prepaid,Credit Card,Yes,28,0
6089035,13,5325.62,69233.06,Prepaid,Cash,Yes,50,0
6045187,94,13525.91,1271435.54,Prepaid,Cheque,No,1,1
6076429,36,3925.47,141316.92,Postpaid,Credit Card,NULL,40,0
6002738,71,12875.36,914150.56,Prepaid,Bank Transfer,Yes,17,1
6038564,52,7125.78,370540.56,Postpaid,Cash,No,23,0
6067915,6,15125.49,90752.94,Prepaid,Credit Card,Yes,42,0
6093412,114,2725.83,310744.62,Prepaid,Credit Card,Yes,8,1
6021846,39,8875.61,346148.79,Prepaid,Cheque,No,34,0
6059751,85,6475.39,550408.15,Postpaid,Cash,Yes,14,0
6016347,25,14025.76,350644,Prepaid,Bank Transfer,NULL,NULL,1
6085209,100,3125.48,312548,Prepaid,Credit Card,No,26,0
6042973,61,11275.93,687831.73,Prepaid,Cash,Yes,39,1
6078142,17,4575.62,77785.54,Prepaid,Credit Card,Yes,5,0
6007659,118,15375.84,1814349.12,Prepaid,Credit Card,No,47,0
6031482,47,6925.37,325492.39,Prepaid,Bank Transfer,Yes,12,1
6064598,73,10475.81,764734.13,Postpaid,Cheque,No,30,0
6098731,54,3725.64,201184.56,Prepaid,Cash,NULL,19,1
6025317,10,12275.39,122753.9,Postpaid,Credit Card,Yes,43,0
6081645,106,5825.74,617528.44,Prepaid,Credit Card,Yes,3,0
6046803,33,14725.68,485947.44,Prepaid,Cash,No,NULL,1
6072597,92,2325.91,213983.72,Postpaid,Bank Transfer,Yes,21,0
6039678,65,9680.52,629233.8,Prepaid,Cheque,No,36,0
6063215,21,6275.38,131782.98,Postpaid,Credit Card,Yes,15,1
6051863,109,13225.79,1441611.11,Prepaid,Cash,NULL,49,0
6015732,42,4175.46,175369.32,Prepaid,Credit Card,No,6,1
6089354,78,11525.83,899014.74,Prepaid,Credit Card,Yes,28,0
6041286,50,7425.29,371264.5,Prepaid,Bank Transfer,Yes,44,0
6076918,14,14925.64,208958.96,Prepaid,Cash,No,10,1
6037451,116,1825.73,211784.68,Postpaid,Cheque,Yes,33,0
6068543,58,8575.49,497378.42,Postpaid,Credit Card,Yes,18,1
6092165,30,5125.84,153775.2,Prepaid,Cash,No,50,0
6029781,87,13825.31,1202801.97,Postpaid,Credit Card,NULL,2,0
6054307,19,2975.62,56536.78,Postpaid,Bank Transfer,Yes,NULL,1
6012945,103,10725.89,1104766.67,Prepaid,Credit Card,No,31,0
6085638,64,6525.47,417630.08,Prepaid,Cash,Yes,13,0
6048179,9,12625.38,113628.42,Postpaid,Cheque,Yes,45,1
6071352,111,3525.96,391381.56,Prepaid,Credit Card,No,7,0
6009463,37,14175.63,524498.31,Postpaid,Credit Card,Yes,24,1
6032819,75,7825.29,586896.75,Prepaid,Bank Transfer,NULL,38,0
6095018,55,11825.91,650425.05,Postpaid,Cash,No,16,0
6023645,23,2475.68,56940.64,Postpaid,Credit Card,Yes,41,1
6058791,98,10275.46,1006995.08,Prepaid,Cheque,Yes,9,0
6017468,46,5675.83,261088.18,Prepaid,Credit Card,No,29,0
6082143,83,15225.39,1263707.37,Postpaid,Cash,Yes,4,1
6049735,12,3975.72,47708.64,Postpaid,Bank Transfer,No,NULL,0
6075281,120,9375.28,1125033.6,Prepaid,Credit Card,NULL,35,1
6001359,40,6825.64,273025.6,Postpaid,Cash,Yes,20,0
6069187,69,13075.91,902237.79,Prepaid,Credit Card,Yes,46,0
6092573,57,2125.49,121152.93,Prepaid,Cheque,No,11,1
6027416,16,11675.83,186813.28,Postpaid,Bank Transfer,Yes,27,0
6053128,107,4725.36,505613.52,Postpaid,Credit Card,No,48,1
6018597,52,14525.79,755341.08,Postpaid,Cash,Yes,5,0
6086419,28,6075.42,170111.76,Postpaid,Credit Card,NULL,32,0
6045208,93,15475.38,1439210.34,Prepaid,Credit Card,No,14,1
6078736,61,3275.91,199830.51,Prepaid,Cash,Yes,40,0
6004187,4,8975.46,35901.84,Prepaid,Bank Transfer,Yes,17,0
6039752,115,5425.72,623957.8,Postpaid,Cheque,No,NULL,1
6061843,35,12125.84,424404.4,Prepaid,Credit Card,Yes,23,0
6097365,72,7625.39,549028.08,Postpaid,Cash,Yes,37,1
6025918,49,13625.67,667657.83,Postpaid,Credit Card,No,8,0
6052473,20,2875.48,57509.6,Postpaid,Bank Transfer,NULL,50,0
6014386,101,10975.92,1108567.92,Postpaid,Credit Card,Yes,12,1
6089542,66,6325.74,417498.84,Prepaid,Cheque,No,34,0
6046837,13,14825.31,192729.03,Postpaid,Cash,Yes,19,1
6007624,88,1925.86,169475.68,Postpaid,Credit Card,Yes,43,0
6031549,43,9875.49,424646.07,Prepaid,Credit Card,No,6,0
6068719,82,5725.38,469481.16,Prepaid,Bank Transfer,Yes,26,1
6094821,24,13275.84,318620.16,Prepaid,Cash,NULL,45,0
6056914,112,4375.69,490077.28,Prepaid,Cheque,No,NULL,0
6012748,56,11725.46,656625.76,Postpaid,Credit Card,Yes,15,1
6084305,18,6875.93,123766.74,Prepaid,Cash,Yes,31,0
6049182,97,14375.29,1394403.13,Postpaid,Credit Card,No,4,1
6075639,31,3525.81,109300.11,Postpaid,Credit Card,Yes,49,0
6002458,76,10425.67,792350.92,Postpaid,Bank Transfer,No,18,0
6063294,59,5225.39,308298.01,Prepaid,Cash,NULL,28,1
6098152,7,15175.84,106230.88,Postpaid,Cheque,Yes,39,0
6029647,118,2775.62,327523.16,Prepaid,Credit Card,Yes,10,1
6051782,45,9275.91,417415.95,Postpaid,Cash,No,22,0
6019354,84,6425.48,539740.32,Postpaid,Credit Card,Yes,47,0
6085721,27,12525.73,338194.71,Prepaid,Bank Transfer,No,13,1
6078425,104,3875.69,403071.76,Prepaid,Credit Card,Yes,NULL,0
6005174,63,13975.42,880451.46,Prepaid,Cash,NULL,36,0
6036489,11,7325.86,80584.46,Prepaid,Cheque,No,7,1
6067912,90,14675.31,1320777.9,Postpaid,Credit Card,Yes,25,0
6092547,51,2175.94,110972.94,Prepaid,Credit Card,Yes,42,1
6059346,22,10775.38,237058.36,Postpaid,Bank Transfer,No,16,0
6017859,116,4625.73,536584.68,Prepaid,Cash,Yes,33,0
6081405,38,15375.49,584268.62,Postpaid,Credit Card,Yes,5,1
6046793,70,5975.82,418307.4,Postpaid,Cheque,No,50,0
6072518,54,11975.46,646674.84,Postpaid,Credit Card,NULL,11,1
6008932,15,3425.91,51388.65,Postpaid,Cash,Yes,29,0
6031745,99,13675.28,1353852.72,Prepaid,Bank Transfer,No,44,0
6064581,47,8125.64,381905.08,Prepaid,Credit Card,Yes,NULL,1
6095274,79,14875.93,1175198.47,Postpaid,Cash,Yes,20,0
6027486,6,2525.47,15152.82,Prepaid,Credit Card,No,38,0
6053619,108,9825.71,1061176.68,Prepaid,Cheque,Yes,14,1
6014297,60,5525.38,331522.8,Prepaid,Credit Card,NULL,46,0
6089154,26,12925.84,336071.84,Postpaid,Cash,No,2,1
6042831,95,3725.69,353940.55,Prepaid,Bank Transfer,Yes,31,0
6076942,41,11475.29,470486.89,Prepaid,Credit Card,Yes,17,0
6005418,87,6725.81,585145.47,Postpaid,Credit Card,No,40,1
